GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),TIMEPERIOD (CODE),TIMEPERIOD (DISPLAY),TIMEPERIOD (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1980,1980,,AFR,Africa,,TCD,1980,1980,Chad,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,,,,14.6 [6.2-25.1],14.60000,6.20000,25.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1981,1981,,AFR,Africa,,TCD,1981,1981,Chad,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,,,,14.4 [6.3-24.7],14.40000,6.30000,24.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1994,1994,,AFR,Africa,,TCD,1994,1994,Chad,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,,,,12.6 [6.2-20.3],12.60000,6.20000,20.30000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1995,1995,,AFR,Africa,,TCD,1995,1995,Chad,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,,,,12.5 [6.2-20.1],12.50000,6.20000,20.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1996,1996,,AFR,Africa,,TCD,1996,1996,Chad,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,,,,12.3 [6.2-19.8],12.30000,6.20000,19.80000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1997,1997,,AFR,Africa,,TCD,1997,1997,Chad,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,,,,12.2 [6.1-19.5],12.20000,6.10000,19.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2011,2011,,AFR,Africa,,TCD,2011,2011,Chad,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,,,,9.4 [4.6-15.5],9.40000,4.60000,15.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2012,2012,,AFR,Africa,,TCD,2012,2012,Chad,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,,,,9.2 [4.4-15.3],9.20000,4.40000,15.30000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2013,2013,,AFR,Africa,,TCD,2013,2013,Chad,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,,,,9.0 [4.2-15.3],9.00000,4.20000,15.30000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2014,2014,,AFR,Africa,,TCD,2014,2014,Chad,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,,,,8.8 [4.1-15.3],8.80000,4.10000,15.30000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1978,1978,,AFR,Africa,,TCD,1978,1978,Chad,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,15.0 [5.9-26.8],15.00000,5.90000,26.80000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1979,1979,,AFR,Africa,,TCD,1979,1979,Chad,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,14.9 [6.0-26.2],14.90000,6.00000,26.20000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1980,1980,,AFR,Africa,,TCD,1980,1980,Chad,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,14.7 [6.1-25.7],14.70000,6.10000,25.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1981,1981,,AFR,Africa,,TCD,1981,1981,Chad,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,14.5 [6.1-25.3],14.50000,6.10000,25.30000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1994,1994,,AFR,Africa,,TCD,1994,1994,Chad,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,12.7 [5.9-20.9],12.70000,5.90000,20.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1995,1995,,AFR,Africa,,TCD,1995,1995,Chad,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,12.5 [5.8-20.6],12.50000,5.80000,20.60000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1996,1996,,AFR,Africa,,TCD,1996,1996,Chad,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,12.3 [5.8-20.4],12.30000,5.80000,20.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1997,1997,,AFR,Africa,,TCD,1997,1997,Chad,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,12.2 [5.7-20.0],12.20000,5.70000,20.00000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2011,2011,,AFR,Africa,,TCD,2011,2011,Chad,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,9.3 [4.4-16.0],9.30000,4.40000,16.00000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2012,2012,,AFR,Africa,,TCD,2012,2012,Chad,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,9.1 [4.2-16.0],9.10000,4.20000,16.00000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2013,2013,,AFR,Africa,,TCD,2013,2013,Chad,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,8.9 [4.0-15.8],8.90000,4.00000,15.80000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2014,2014,,AFR,Africa,,TCD,2014,2014,Chad,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,8.7 [3.8-15.7],8.70000,3.80000,15.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1977,1977,,AFR,Africa,,TCD,1977,1977,Chad,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,15.0 [6.1-26.4],15.00000,6.10000,26.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1978,1978,,AFR,Africa,,TCD,1978,1978,Chad,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,14.8 [6.2-25.9],14.80000,6.20000,25.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1979,1979,,AFR,Africa,,TCD,1979,1979,Chad,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,14.6 [6.3-25.3],14.60000,6.30000,25.30000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1980,1980,,AFR,Africa,,TCD,1980,1980,Chad,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,14.5 [6.3-25.0],14.50000,6.30000,25.00000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1981,1981,,AFR,Africa,,TCD,1981,1981,Chad,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,14.4 [6.4-24.6],14.40000,6.40000,24.60000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1994,1994,,AFR,Africa,,TCD,1994,1994,Chad,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,12.6 [6.4-20.2],12.60000,6.40000,20.20000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1995,1995,,AFR,Africa,,TCD,1995,1995,Chad,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,12.5 [6.3-19.9],12.50000,6.30000,19.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1996,1996,,AFR,Africa,,TCD,1996,1996,Chad,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,12.3 [6.3-19.6],12.30000,6.30000,19.60000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1997,1997,,AFR,Africa,,TCD,1997,1997,Chad,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,12.2 [6.2-19.4],12.20000,6.20000,19.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2011,2011,,AFR,Africa,,TCD,2011,2011,Chad,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,9.4 [4.7-15.4],9.40000,4.70000,15.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2012,2012,,AFR,Africa,,TCD,2012,2012,Chad,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,9.2 [4.5-15.3],9.20000,4.50000,15.30000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2013,2013,,AFR,Africa,,TCD,2013,2013,Chad,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,9.0 [4.3-15.2],9.00000,4.30000,15.20000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2014,2014,,AFR,Africa,,TCD,2014,2014,Chad,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,8.8 [4.1-15.1],8.80000,4.10000,15.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1977,1977,,AFR,Africa,,TCD,1977,1977,Chad,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,11.0 [2.0-27.0],11.00000,2.00000,27.00000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1978,1978,,AFR,Africa,,TCD,1978,1978,Chad,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,10.8 [2.1-26.2],10.80000,2.10000,26.20000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1979,1979,,AFR,Africa,,TCD,1979,1979,Chad,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,10.7 [2.2-25.4],10.70000,2.20000,25.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1980,1980,,AFR,Africa,,TCD,1980,1980,Chad,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,10.5 [2.3-24.5],10.50000,2.30000,24.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1981,1981,,AFR,Africa,,TCD,1981,1981,Chad,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,10.4 [2.4-23.9],10.40000,2.40000,23.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1994,1994,,AFR,Africa,,TCD,1994,1994,Chad,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,8.9 [2.8-18.1],8.90000,2.80000,18.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1995,1995,,AFR,Africa,,TCD,1995,1995,Chad,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,8.7 [2.9-17.8],8.70000,2.90000,17.80000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1996,1996,,AFR,Africa,,TCD,1996,1996,Chad,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,8.6 [2.8-17.5],8.60000,2.80000,17.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1997,1997,,AFR,Africa,,TCD,1997,1997,Chad,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,8.5 [2.9-17.1],8.50000,2.90000,17.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2011,2011,,AFR,Africa,,TCD,2011,2011,Chad,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,6.5 [2.3-12.9],6.50000,2.30000,12.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2012,2012,,AFR,Africa,,TCD,2012,2012,Chad,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,6.4 [2.2-12.7],6.40000,2.20000,12.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2013,2013,,AFR,Africa,,TCD,2013,2013,Chad,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,6.3 [2.1-12.6],6.30000,2.10000,12.60000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2014,2014,,AFR,Africa,,TCD,2014,2014,Chad,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,6.2 [2.0-12.6],6.20000,2.00000,12.60000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1977,1977,,AFR,Africa,,TCD,1977,1977,Chad,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,11.9 [2.1-29.2],11.90000,2.10000,29.20000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1978,1978,,AFR,Africa,,TCD,1978,1978,Chad,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,11.7 [2.2-28.4],11.70000,2.20000,28.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1979,1979,,AFR,Africa,,TCD,1979,1979,Chad,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,11.5 [2.3-27.5],11.50000,2.30000,27.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1980,1980,,AFR,Africa,,TCD,1980,1980,Chad,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,11.4 [2.4-26.9],11.40000,2.40000,26.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1981,1981,,AFR,Africa,,TCD,1981,1981,Chad,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,11.2 [2.5-26.1],11.20000,2.50000,26.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1994,1994,,AFR,Africa,,TCD,1994,1994,Chad,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,9.6 [2.9-20.0],9.60000,2.90000,20.00000,,,
