sender,receiver,amount,timestamp,transaction_type,location,device_type,is_foreign_transaction,time_of_day,risk_score
U1442,U1966,2107.32,2025-01-01,cash_deposit,Dubai,ATM,1,8,0
U483,U432,7073.43,2025-01-01,online_payment,India,mobile,1,0,0
U465,U2588,3509.45,2025-01-01,crypto,Switzerland,mobile,1,4,0
U2624,U741,7347.83,2025-01-01,crypto,Cayman Islands,mobile,1,10,0
U2592,U387,3736.48,2025-01-01,crypto,Dubai,mobile,1,12,0
U1607,U1189,3864.75,2025-01-01,cash_deposit,Dubai,mobile,1,17,0
U1145,U1500,1721.6,2025-01-01,crypto,US,mobile,0,7,0
U1676,U876,1460.67,2025-01-01,crypto,UK,desktop,1,18,0
U1059,U1891,1042.61,2025-01-01,online_payment,US,desktop,1,17,0
U804,U1588,3408.54,2025-01-01,online_payment,Switzerland,ATM,1,12,0
U1429,U473,401.95,2025-01-01,crypto,Germany,mobile,0,11,0
U1906,U1278,115.73,2025-01-01,crypto,Switzerland,mobile,0,11,0
U2228,U536,5908.94,2025-01-01,wire_transfer,UK,ATM,1,4,0
U2305,U686,7.57,2025-01-01,crypto,India,ATM,1,2,0
U2817,U1840,7529.74,2025-01-01,wire_transfer,UK,ATM,1,22,0
U1056,U967,2610.19,2025-01-01,online_payment,India,desktop,0,1,0
U2257,U1661,796.48,2025-01-01,cash_deposit,UK,ATM,1,14,0
U2324,U1386,2393.46,2025-01-01,online_payment,US,ATM,0,2,0
U144,U1298,3406.13,2025-01-01,online_payment,Germany,desktop,0,1,0
U2794,U1749,563.03,2025-01-01,cash_deposit,Dubai,mobile,1,0,0
U1431,U1258,2947.16,2025-01-01,cash_deposit,UK,mobile,1,18,0
U138,U773,3263.06,2025-01-01,cash_deposit,India,ATM,0,2,0
U1897,U2017,573.64,2025-01-01,wire_transfer,Switzerland,desktop,1,17,0
U1869,U2846,85.66,2025-01-01,online_payment,US,desktop,1,4,0
U1588,U1238,456.62,2025-01-01,crypto,UK,mobile,1,4,0
U666,U1334,447.9,2025-01-01,cash_deposit,UK,ATM,0,20,0
U852,U82,134.93,2025-01-01,cash_deposit,Dubai,mobile,1,12,0
U35,U819,2589.31,2025-01-01,online_payment,Dubai,desktop,1,9,0
U2666,U1439,955.99,2025-01-01,crypto,India,mobile,0,22,0
U90,U732,4315.0,2025-01-01,online_payment,UK,desktop,1,13,0
U2692,U1385,581.16,2025-01-01,online_payment,Cayman Islands,ATM,0,23,0
U498,U114,1207.46,2025-01-01,crypto,Dubai,mobile,0,9,0
U1088,U726,2037.85,2025-01-01,online_payment,France,ATM,0,2,0
U1862,U229,4198.72,2025-01-01,online_payment,Cayman Islands,desktop,1,3,0
U417,U326,1487.29,2025-01-01,online_payment,Dubai,mobile,0,12,0
U6,U1755,935.29,2025-01-01,crypto,UK,ATM,0,15,0
U1598,U1878,4035.04,2025-01-01,online_payment,US,mobile,1,7,0
U2698,U511,742.84,2025-01-01,crypto,India,desktop,1,8,0
U495,U1609,165.51,2025-01-01,crypto,Germany,ATM,0,13,0
U1502,U2357,1177.73,2025-01-01,online_payment,US,desktop,1,22,0
U1006,U2879,3075.1,2025-01-01,online_payment,Dubai,mobile,1,10,0
U1448,U11,62.53,2025-01-01,online_payment,India,ATM,0,6,0
U614,U1536,1763.21,2025-01-01,cash_deposit,France,desktop,1,11,0
U2146,U1488,1805.09,2025-01-01,crypto,India,mobile,1,5,0
U1228,U2269,5277.28,2025-01-01,wire_transfer,Switzerland,mobile,1,3,0
U2063,U2152,675.05,2025-01-01,cash_deposit,France,ATM,0,0,0
U1652,U413,653.78,2025-01-01,online_payment,Switzerland,mobile,1,22,0
U798,U2898,1161.37,2025-01-01,crypto,Cayman Islands,mobile,0,5,0
U2898,U2628,882.96,2025-01-01,wire_transfer,Germany,desktop,1,22,0
U741,U2510,2666.23,2025-01-01,online_payment,Cayman Islands,desktop,1,9,0
U604,U65,2053.06,2025-01-01,cash_deposit,Switzerland,desktop,0,13,0
U2824,U627,2845.26,2025-01-01,cash_deposit,Switzerland,desktop,0,8,0
U1738,U1993,3430.06,2025-01-01,crypto,Cayman Islands,ATM,1,17,0
U1622,U1796,5127.41,2025-01-01,wire_transfer,India,ATM,1,7,0
U1492,U1673,1127.53,2025-01-01,crypto,France,mobile,0,8,0
U720,U937,8359.46,2025-01-01,cash_deposit,UK,ATM,0,1,0
U1659,U2654,485.83,2025-01-01,crypto,Dubai,desktop,1,14,0
U2161,U665,2506.08,2025-01-01,wire_transfer,Germany,desktop,0,2,0
U1018,U1074,1527.18,2025-01-01,crypto,Switzerland,mobile,0,6,0
U1703,U637,3395.45,2025-01-01,wire_transfer,Germany,ATM,1,0,0
U1385,U1061,1295.47,2025-01-01,online_payment,Germany,mobile,0,14,0
U1896,U2046,3064.39,2025-01-01,crypto,Switzerland,mobile,1,17,0
U725,U1975,5323.35,2025-01-01,online_payment,Switzerland,desktop,0,8,0
U2592,U2547,2635.73,2025-01-01,online_payment,Cayman Islands,ATM,1,14,0
U419,U1191,2993.06,2025-01-01,online_payment,France,ATM,1,21,0
U2732,U2755,139.08,2025-01-01,crypto,US,ATM,1,11,0
U1830,U2890,458.72,2025-01-01,wire_transfer,Switzerland,mobile,0,15,0
U2254,U2484,7322.82,2025-01-01,online_payment,France,ATM,1,13,0
U816,U2358,2363.03,2025-01-01,crypto,India,mobile,0,22,0
U905,U2112,1648.56,2025-01-01,online_payment,India,mobile,0,23,0
U1624,U1474,914.5,2025-01-01,online_payment,US,ATM,0,10,0
U497,U48,90.81,2025-01-01,cash_deposit,UK,mobile,0,5,0
U1588,U1898,921.33,2025-01-01,online_payment,UK,mobile,1,11,0
U2893,U1109,1381.95,2025-01-01,crypto,Switzerland,mobile,0,7,0
U1640,U2937,475.14,2025-01-01,crypto,Cayman Islands,desktop,1,8,0
U2911,U607,380.23,2025-01-01,crypto,India,ATM,0,10,0
U58,U2390,1420.25,2025-01-01,online_payment,US,mobile,0,12,0
U2578,U1466,1763.32,2025-01-01,wire_transfer,Germany,mobile,0,6,0
U161,U2238,548.66,2025-01-01,wire_transfer,UK,ATM,1,18,0
U2822,U2055,1770.5,2025-01-01,wire_transfer,France,ATM,1,12,0
U1293,U2583,4611.98,2025-01-01,crypto,Germany,ATM,0,23,0
U2674,U2991,1281.77,2025-01-01,online_payment,Switzerland,ATM,0,21,0
U2875,U2586,3895.29,2025-01-01,online_payment,US,mobile,1,3,0
U329,U1725,5242.04,2025-01-01,online_payment,Germany,ATM,1,1,0
U2973,U872,193.89,2025-01-01,crypto,Germany,ATM,1,9,0
U1664,U569,201.44,2025-01-01,wire_transfer,Dubai,ATM,0,14,0
U280,U2712,1292.7,2025-01-01,cash_deposit,US,mobile,1,16,0
U218,U418,1773.96,2025-01-01,crypto,US,ATM,1,12,0
U1970,U2885,1109.85,2025-01-01,wire_transfer,UK,desktop,1,3,0
U106,U197,790.39,2025-01-01,online_payment,US,ATM,1,9,0
U817,U2112,2048.83,2025-01-01,crypto,Cayman Islands,ATM,1,3,0
U759,U2910,4.17,2025-01-01,crypto,Dubai,mobile,1,22,0
U2948,U1862,6888.62,2025-01-01,online_payment,France,desktop,1,20,0
U1490,U1441,528.14,2025-01-01,cash_deposit,India,mobile,1,2,0
U1470,U472,4980.21,2025-01-01,cash_deposit,Dubai,ATM,1,6,0
U2067,U2378,230.85,2025-01-01,crypto,Switzerland,desktop,1,10,0
U522,U1152,543.85,2025-01-01,online_payment,US,mobile,1,8,0
U2695,U762,535.43,2025-01-01,crypto,Germany,mobile,0,15,0
U539,U285,11120.87,2025-01-01,crypto,Switzerland,ATM,0,19,0
U2192,U1917,9.22,2025-01-01,crypto,Switzerland,ATM,0,6,0
U1262,U2172,2041.29,2025-01-01,cash_deposit,US,mobile,0,8,0
U2094,U869,4075.63,2025-01-01,cash_deposit,US,desktop,1,23,0
U2308,U979,2231.15,2025-01-01,online_payment,India,ATM,1,14,0
U202,U526,901.14,2025-01-01,wire_transfer,US,ATM,1,17,0
U657,U155,6354.96,2025-01-01,crypto,US,desktop,0,22,0
U60,U174,4479.61,2025-01-01,crypto,Cayman Islands,desktop,0,5,0
U2339,U483,1138.16,2025-01-01,crypto,Cayman Islands,desktop,0,18,0
U2119,U2689,1703.48,2025-01-01,online_payment,US,desktop,1,1,0
U1018,U662,6854.21,2025-01-01,wire_transfer,Dubai,mobile,1,4,0
U2812,U2322,8098.02,2025-01-01,wire_transfer,Switzerland,ATM,1,8,0
U2309,U2324,1195.03,2025-01-01,cash_deposit,UK,desktop,1,18,0
U2418,U135,3759.22,2025-01-01,crypto,Cayman Islands,desktop,0,17,0
U2228,U1120,719.02,2025-01-01,cash_deposit,US,ATM,1,2,0
U2470,U275,929.83,2025-01-01,online_payment,France,desktop,1,18,0
U2730,U1944,360.22,2025-01-01,cash_deposit,Cayman Islands,mobile,1,8,0
U2638,U1556,469.38,2025-01-01,cash_deposit,Switzerland,desktop,1,16,0
U983,U1030,2139.31,2025-01-01,online_payment,Cayman Islands,ATM,1,4,0
U2110,U1969,1429.89,2025-01-01,wire_transfer,US,desktop,0,8,0
U2836,U1481,525.67,2025-01-01,wire_transfer,US,mobile,0,9,0
U1340,U2451,1031.37,2025-01-01,online_payment,UK,desktop,0,14,0
U2609,U1750,934.2,2025-01-01,wire_transfer,Germany,ATM,1,4,0
U1135,U906,8741.81,2025-01-01,cash_deposit,UK,desktop,0,19,0
U1182,U1789,3842.36,2025-01-01,online_payment,Germany,mobile,0,11,0
U2679,U1613,981.94,2025-01-01,wire_transfer,Switzerland,desktop,1,10,0
U2895,U1416,4904.88,2025-01-01,crypto,US,desktop,1,16,0
U320,U1437,839.03,2025-01-01,online_payment,Switzerland,desktop,1,13,0
U885,U2055,2204.65,2025-01-01,online_payment,Dubai,ATM,0,5,0
U983,U2114,6801.39,2025-01-01,cash_deposit,US,ATM,0,10,0
U782,U1766,989.51,2025-01-01,crypto,Cayman Islands,mobile,1,14,0
U747,U1861,2278.15,2025-01-01,online_payment,Cayman Islands,ATM,1,9,0
U1752,U1358,701.74,2025-01-01,online_payment,France,mobile,1,3,0
U936,U2949,619.34,2025-01-01,online_payment,Germany,desktop,1,20,0
U2089,U1678,1707.37,2025-01-01,online_payment,UK,desktop,1,4,0
U2774,U891,7751.83,2025-01-01,crypto,India,desktop,1,0,0
U2495,U1537,1207.1,2025-01-01,wire_transfer,Germany,mobile,0,8,0
U1537,U1507,5549.57,2025-01-01,online_payment,Germany,ATM,1,14,0
U303,U714,4915.29,2025-01-01,wire_transfer,Switzerland,mobile,1,8,0
U54,U232,585.42,2025-01-01,cash_deposit,Dubai,desktop,0,16,0
U875,U347,1027.73,2025-01-01,online_payment,India,ATM,0,17,0
U623,U835,2061.73,2025-01-01,crypto,US,mobile,0,20,0
U1351,U2385,1459.81,2025-01-01,online_payment,India,desktop,0,15,0
U502,U965,201.76,2025-01-01,wire_transfer,Dubai,ATM,1,23,0
U645,U1992,10133.79,2025-01-01,wire_transfer,India,desktop,0,6,0
U340,U163,2793.93,2025-01-01,crypto,France,ATM,1,14,0
U2185,U2661,1151.42,2025-01-01,wire_transfer,France,desktop,0,11,0
U2174,U154,1925.55,2025-01-01,cash_deposit,US,desktop,1,4,0
U389,U2234,183.29,2025-01-01,crypto,Switzerland,mobile,0,4,0
U2729,U1994,1367.59,2025-01-01,crypto,India,ATM,1,20,0
U1385,U1304,5342.45,2025-01-01,crypto,India,ATM,1,19,0
U393,U968,4538.32,2025-01-01,online_payment,Switzerland,ATM,1,7,0
U436,U2659,823.11,2025-01-01,wire_transfer,US,desktop,1,23,0
U1966,U2155,1515.87,2025-01-01,crypto,Dubai,mobile,0,3,0
U556,U62,2390.58,2025-01-01,wire_transfer,Cayman Islands,mobile,1,7,0
U2254,U1719,831.06,2025-01-01,online_payment,India,ATM,1,0,0
U84,U439,134.16,2025-01-01,wire_transfer,UK,desktop,1,0,0
U1878,U2967,1408.18,2025-01-01,cash_deposit,Switzerland,ATM,0,22,0
U1950,U2778,1840.78,2025-01-01,cash_deposit,Germany,ATM,1,14,0
U2128,U692,11.72,2025-01-01,wire_transfer,US,ATM,0,16,0
U652,U1318,200.91,2025-01-01,online_payment,Dubai,desktop,1,21,0
U2505,U2156,464.6,2025-01-01,wire_transfer,Cayman Islands,ATM,1,8,0
U2675,U1733,855.58,2025-01-01,cash_deposit,Switzerland,desktop,0,18,0
U78,U2738,1557.63,2025-01-01,cash_deposit,Dubai,desktop,0,19,0
U681,U1110,695.84,2025-01-01,crypto,France,desktop,1,15,0
U2114,U1298,646.44,2025-01-01,cash_deposit,India,ATM,1,20,0
U2496,U1869,4070.46,2025-01-01,online_payment,France,ATM,1,8,0
U767,U1385,313.43,2025-01-01,crypto,UK,ATM,0,20,0
U146,U753,1368.22,2025-01-01,cash_deposit,Germany,ATM,0,13,0
U390,U804,6107.77,2025-01-01,wire_transfer,India,desktop,0,9,0
U1783,U334,1961.73,2025-01-01,online_payment,France,desktop,0,15,0
U1899,U2847,2526.07,2025-01-01,crypto,Dubai,desktop,1,1,0
U1200,U72,1128.58,2025-01-01,crypto,US,desktop,0,13,0
U655,U1942,40.27,2025-01-01,online_payment,Switzerland,mobile,0,2,0
U1814,U2276,2077.65,2025-01-01,online_payment,Switzerland,desktop,1,2,0
U671,U1093,1998.93,2025-01-01,wire_transfer,France,desktop,0,4,0
U276,U1008,234.03,2025-01-01,online_payment,UK,desktop,1,4,0
U2097,U351,1240.39,2025-01-01,online_payment,Germany,mobile,0,0,0
U1496,U2882,4937.96,2025-01-01,wire_transfer,France,mobile,0,5,0
U1336,U2749,459.04,2025-01-01,cash_deposit,Switzerland,mobile,1,10,0
U1899,U872,1236.45,2025-01-01,wire_transfer,Dubai,desktop,1,3,0
U448,U1740,1236.46,2025-01-01,online_payment,India,ATM,0,9,0
U2785,U2143,3329.49,2025-01-01,online_payment,Cayman Islands,desktop,0,2,0
U0,U2440,3481.1,2025-01-01,online_payment,Germany,mobile,1,6,0
U865,U1787,2848.15,2025-01-01,crypto,India,desktop,0,14,0
U379,U312,909.69,2025-01-01,cash_deposit,Cayman Islands,mobile,0,19,0
U1027,U2714,149.53,2025-01-01,online_payment,Germany,mobile,0,15,0
U2166,U882,859.98,2025-01-01,online_payment,US,desktop,1,10,0
U2920,U1843,2277.56,2025-01-01,wire_transfer,Germany,desktop,1,5,0
U96,U1711,2426.34,2025-01-01,crypto,Germany,ATM,1,12,0
U919,U1081,6704.83,2025-01-01,wire_transfer,Cayman Islands,desktop,1,3,0
U1967,U2920,1208.96,2025-01-01,online_payment,Switzerland,ATM,0,20,0
U930,U811,2001.71,2025-01-01,wire_transfer,Switzerland,desktop,0,15,0
U279,U1084,1549.54,2025-01-01,wire_transfer,Dubai,desktop,0,9,0
U1749,U2199,326.49,2025-01-01,cash_deposit,US,ATM,1,18,0
U1240,U1396,1236.83,2025-01-01,cash_deposit,UK,desktop,1,10,0
U883,U2766,1574.19,2025-01-01,wire_transfer,India,desktop,0,19,0
U554,U2253,6021.68,2025-01-01,cash_deposit,India,mobile,1,11,0
U975,U2182,913.11,2025-01-01,crypto,UK,ATM,0,14,0
U2408,U1416,7833.98,2025-01-01,cash_deposit,Dubai,desktop,1,2,0
U1958,U1556,1563.08,2025-01-01,crypto,US,ATM,1,16,0
U1969,U2263,555.38,2025-01-01,wire_transfer,US,ATM,0,3,0
U2313,U2759,425.56,2025-01-01,crypto,Switzerland,mobile,1,19,0
U217,U2851,305.59,2025-01-01,crypto,US,desktop,1,11,0
U2187,U941,1206.37,2025-01-01,crypto,Cayman Islands,desktop,1,18,0
U2961,U864,44.34,2025-01-01,online_payment,India,ATM,1,19,0
U1663,U251,1177.74,2025-01-01,crypto,Dubai,desktop,1,13,0
U2359,U753,8914.31,2025-01-01,wire_transfer,Switzerland,mobile,1,14,0
U1043,U699,2217.97,2025-01-01,online_payment,Germany,mobile,0,3,0
U1445,U905,2852.45,2025-01-01,online_payment,UK,mobile,0,0,0
U840,U2389,253.41,2025-01-01,cash_deposit,Switzerland,mobile,1,20,0
U1983,U1807,1281.49,2025-01-01,wire_transfer,Cayman Islands,desktop,0,4,0
U2066,U1656,674.37,2025-01-01,cash_deposit,Switzerland,ATM,1,6,0
U2151,U1494,4490.47,2025-01-01,crypto,France,mobile,0,14,0
U1984,U715,400.06,2025-01-01,crypto,Switzerland,mobile,0,6,0
U2461,U962,1227.69,2025-01-01,cash_deposit,US,desktop,0,15,0
U886,U2758,1773.7,2025-01-01,cash_deposit,France,ATM,1,5,0
U2936,U1100,1443.26,2025-01-01,wire_transfer,Switzerland,mobile,1,10,0
U457,U1272,3546.78,2025-01-01,wire_transfer,Switzerland,ATM,0,21,0
U1428,U1528,526.51,2025-01-01,crypto,India,ATM,1,4,0
U991,U1530,947.67,2025-01-01,crypto,US,ATM,1,21,0
U810,U1323,3141.25,2025-01-01,online_payment,UK,desktop,0,1,0
U2316,U1556,1501.86,2025-01-01,cash_deposit,Dubai,desktop,0,22,0
U1103,U424,1028.72,2025-01-01,online_payment,UK,mobile,1,14,0
U827,U513,59.77,2025-01-01,cash_deposit,UK,mobile,1,10,0
U2238,U1769,2799.86,2025-01-01,cash_deposit,Switzerland,ATM,1,13,0
U1945,U2568,7164.15,2025-01-01,online_payment,France,ATM,1,12,0
U726,U1333,1936.68,2025-01-01,wire_transfer,Dubai,mobile,1,2,0
U921,U2707,3883.42,2025-01-01,online_payment,India,mobile,1,12,0
U758,U2508,1454.96,2025-01-01,wire_transfer,Germany,mobile,1,4,0
U932,U1528,527.1,2025-01-01,online_payment,Dubai,ATM,1,11,0
U871,U1169,29.09,2025-01-01,crypto,Switzerland,mobile,1,21,0
U711,U2317,2119.16,2025-01-01,wire_transfer,US,desktop,1,19,0
U2381,U2644,1358.92,2025-01-01,wire_transfer,US,ATM,0,12,0
U6,U175,3047.42,2025-01-01,cash_deposit,France,desktop,0,13,0
U191,U521,2372.81,2025-01-01,wire_transfer,India,desktop,0,7,0
U325,U260,8837.77,2025-01-01,online_payment,Switzerland,mobile,1,20,0
U437,U1710,1427.98,2025-01-01,wire_transfer,UK,ATM,0,3,0
U561,U2509,1114.35,2025-01-01,cash_deposit,Switzerland,mobile,1,7,0
U2972,U624,675.82,2025-01-01,wire_transfer,Dubai,desktop,0,10,0
U2816,U186,1295.82,2025-01-01,cash_deposit,US,mobile,1,17,0
U1884,U2022,4125.11,2025-01-01,cash_deposit,India,desktop,0,10,0
U2318,U2522,86.73,2025-01-01,online_payment,France,desktop,0,5,0
U2225,U2375,7624.36,2025-01-01,crypto,France,mobile,0,22,0
U2115,U2452,10013.44,2025-01-01,crypto,Germany,ATM,1,6,0
U692,U377,1821.72,2025-01-01,crypto,Dubai,desktop,0,0,0
U1578,U1322,805.57,2025-01-01,cash_deposit,Germany,mobile,0,10,0
U472,U524,504.76,2025-01-01,online_payment,Dubai,ATM,1,16,0
U2671,U760,647.28,2025-01-01,wire_transfer,Dubai,ATM,1,6,0
U2299,U927,102.81,2025-01-01,online_payment,UK,desktop,1,8,0
U2824,U1931,1289.14,2025-01-01,wire_transfer,India,mobile,1,12,0
U2924,U1854,118.07,2025-01-01,wire_transfer,Dubai,mobile,1,8,0
U2655,U326,2535.06,2025-01-01,wire_transfer,US,mobile,1,4,0
U2872,U1124,930.21,2025-01-01,crypto,Switzerland,desktop,1,22,0
U1066,U1912,444.7,2025-01-01,cash_deposit,UK,ATM,1,4,0
U1431,U2217,1574.27,2025-01-01,crypto,UK,mobile,1,23,0
U1267,U2009,7280.89,2025-01-01,wire_transfer,US,mobile,1,11,0
U1395,U604,2375.75,2025-01-01,crypto,US,ATM,0,3,0
U1048,U1838,1353.55,2025-01-01,online_payment,France,desktop,1,23,0
U2315,U2159,3000.4,2025-01-01,wire_transfer,Cayman Islands,ATM,1,15,0
U315,U1554,2674.83,2025-01-01,wire_transfer,US,desktop,0,8,0
U1888,U2477,4446.36,2025-01-01,cash_deposit,Switzerland,desktop,1,1,0
U1837,U2435,457.99,2025-01-01,wire_transfer,UK,desktop,0,11,0
U1928,U1471,3916.26,2025-01-01,wire_transfer,US,ATM,1,12,0
U775,U2111,716.28,2025-01-01,wire_transfer,Germany,desktop,0,19,0
U2814,U1751,5660.4,2025-01-01,crypto,UK,ATM,1,11,0
U2857,U1305,659.97,2025-01-01,cash_deposit,Germany,ATM,0,15,0
U545,U2595,5230.45,2025-01-01,cash_deposit,Switzerland,desktop,0,7,0
U2372,U14,6636.88,2025-01-01,cash_deposit,Germany,mobile,0,17,0
U1678,U930,314.46,2025-01-01,wire_transfer,Germany,ATM,1,18,0
U1673,U482,7338.14,2025-01-01,cash_deposit,UK,mobile,1,5,0
U234,U1974,179.24,2025-01-01,cash_deposit,US,desktop,1,11,0
U1125,U584,493.25,2025-01-01,cash_deposit,France,mobile,0,1,0
U1288,U2156,1174.58,2025-01-01,cash_deposit,US,ATM,1,23,0
U76,U1086,10102.09,2025-01-01,wire_transfer,Dubai,mobile,1,16,0
U1900,U1746,1341.06,2025-01-01,cash_deposit,Cayman Islands,ATM,1,22,0
U2142,U1343,1598.84,2025-01-01,crypto,Cayman Islands,ATM,0,8,0
U1261,U2833,2371.12,2025-01-01,cash_deposit,US,ATM,0,20,0
U2310,U2019,6902.47,2025-01-01,cash_deposit,Cayman Islands,mobile,0,15,0
U1391,U77,3058.96,2025-01-01,crypto,Cayman Islands,ATM,1,11,0
U426,U37,507.6,2025-01-01,crypto,France,desktop,0,14,0
U1378,U1976,721.91,2025-01-01,crypto,Germany,desktop,0,7,0
U1083,U712,205.46,2025-01-01,online_payment,UK,desktop,1,11,0
U85,U1044,2068.19,2025-01-01,online_payment,UK,mobile,0,3,0
U18,U977,398.71,2025-01-01,wire_transfer,US,ATM,0,1,0
U2829,U1679,595.21,2025-01-01,cash_deposit,France,ATM,0,1,0
U2037,U2168,4380.54,2025-01-01,cash_deposit,Cayman Islands,ATM,0,3,0
U67,U2847,791.29,2025-01-01,cash_deposit,France,desktop,0,16,0
U1204,U1066,1672.4,2025-01-01,crypto,France,mobile,0,2,0
U2395,U2924,1013.55,2025-01-01,cash_deposit,Germany,desktop,0,16,0
U847,U1693,153.83,2025-01-01,online_payment,Germany,desktop,1,6,0
U770,U1559,901.54,2025-01-01,cash_deposit,Cayman Islands,ATM,0,22,0
U496,U2159,1048.73,2025-01-01,online_payment,Switzerland,desktop,1,16,0
U811,U1098,4520.99,2025-01-01,cash_deposit,US,ATM,0,17,0
U865,U1315,784.46,2025-01-01,crypto,Germany,mobile,0,0,0
U2886,U2044,953.63,2025-01-01,wire_transfer,Germany,mobile,0,20,0
U869,U2337,3054.76,2025-01-01,cash_deposit,Switzerland,ATM,1,22,0
U2416,U1522,2845.56,2025-01-01,online_payment,US,desktop,1,18,0
U2858,U535,3201.8,2025-01-01,wire_transfer,Germany,desktop,0,0,0
U120,U2959,6148.28,2025-01-01,wire_transfer,US,ATM,1,11,0
U1250,U865,3174.94,2025-01-01,cash_deposit,India,mobile,0,17,0
U2505,U2793,1047.17,2025-01-01,cash_deposit,US,ATM,1,13,0
U1774,U2314,3446.43,2025-01-01,cash_deposit,UK,ATM,0,13,0
U63,U1355,1421.3,2025-01-01,wire_transfer,Switzerland,ATM,0,18,0
U2451,U275,650.67,2025-01-01,cash_deposit,UK,ATM,1,23,0
U1902,U2304,721.7,2025-01-01,online_payment,UK,ATM,1,20,0
U324,U1126,506.8,2025-01-01,cash_deposit,France,mobile,0,15,0
U1827,U1740,313.29,2025-01-01,crypto,Switzerland,ATM,1,7,0
U624,U590,407.88,2025-01-01,crypto,France,mobile,0,5,0
U787,U2933,130.52,2025-01-01,online_payment,US,desktop,0,19,0
U1816,U2682,4386.58,2025-01-01,cash_deposit,Cayman Islands,mobile,1,21,0
U366,U1786,5347.52,2025-01-01,wire_transfer,UK,mobile,1,8,0
U446,U2715,1767.5,2025-01-01,wire_transfer,US,ATM,0,4,0
U2463,U2448,3671.29,2025-01-01,online_payment,Germany,desktop,1,23,0
U2500,U2847,405.63,2025-01-01,wire_transfer,UK,mobile,0,13,0
U715,U561,4638.93,2025-01-01,crypto,UK,desktop,0,3,0
U2914,U506,1411.9,2025-01-01,crypto,US,mobile,0,1,0
U964,U2729,139.05,2025-01-01,wire_transfer,India,desktop,0,4,0
U411,U1688,304.7,2025-01-01,online_payment,India,ATM,0,3,0
U1664,U1210,739.16,2025-01-01,cash_deposit,Germany,mobile,0,14,0
U2138,U2301,89.07,2025-01-01,cash_deposit,India,mobile,1,3,0
U1010,U1973,740.08,2025-01-01,cash_deposit,India,desktop,0,21,0
U1857,U134,123.6,2025-01-01,wire_transfer,France,desktop,0,21,0
U726,U1917,538.45,2025-01-01,cash_deposit,Cayman Islands,mobile,1,6,0
U1241,U2857,617.59,2025-01-01,wire_transfer,Germany,ATM,1,18,0
U35,U2816,10358.93,2025-01-01,cash_deposit,UK,ATM,0,4,0
U2865,U711,537.19,2025-01-01,wire_transfer,France,mobile,1,0,0
U996,U2936,546.73,2025-01-01,online_payment,Germany,mobile,0,5,0
U406,U2457,2321.76,2025-01-01,wire_transfer,US,mobile,0,9,0
U268,U2187,3923.07,2025-01-01,wire_transfer,Cayman Islands,ATM,0,14,0
U555,U133,978.96,2025-01-01,cash_deposit,Switzerland,desktop,0,18,0
U519,U570,4168.8,2025-01-01,wire_transfer,Cayman Islands,ATM,0,6,0
U90,U297,831.46,2025-01-01,cash_deposit,Germany,ATM,0,16,0
U1581,U1925,438.84,2025-01-01,cash_deposit,France,desktop,0,11,0
U1191,U1564,799.88,2025-01-01,wire_transfer,Germany,mobile,0,10,0
U828,U910,1879.92,2025-01-01,crypto,Dubai,desktop,0,2,0
U1239,U789,915.02,2025-01-01,online_payment,Dubai,desktop,1,11,0
U2237,U2010,2234.94,2025-01-01,cash_deposit,Cayman Islands,desktop,1,13,0
U729,U2913,540.83,2025-01-01,cash_deposit,Dubai,ATM,1,13,0
U487,U210,2414.58,2025-01-01,wire_transfer,India,ATM,1,16,0
U2168,U862,853.7,2025-01-01,wire_transfer,France,desktop,1,17,0
U1014,U164,1217.13,2025-01-01,wire_transfer,UK,mobile,0,17,0
U497,U1118,1631.74,2025-01-01,crypto,Dubai,ATM,1,5,0
U2531,U370,2318.16,2025-01-01,online_payment,France,ATM,0,22,0
U2841,U909,545.49,2025-01-01,wire_transfer,US,ATM,0,7,0
U321,U2298,3615.11,2025-01-01,wire_transfer,Dubai,ATM,0,21,0
U566,U1285,2559.14,2025-01-01,crypto,Dubai,desktop,0,17,0
U1143,U1876,533.4,2025-01-01,crypto,Germany,mobile,0,18,0
U904,U2771,7375.72,2025-01-01,crypto,France,ATM,0,12,0
U1466,U1014,2186.04,2025-01-01,online_payment,France,ATM,0,13,0
U913,U2612,1204.52,2025-01-01,crypto,Dubai,desktop,0,6,0
U2039,U1712,342.83,2025-01-01,online_payment,Switzerland,mobile,1,6,0
U2872,U39,1523.8,2025-01-01,crypto,Switzerland,desktop,0,17,0
