GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,43.84 [38.79-49.4],43.84067,38.78967,49.40372,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,42.41 [37.17-48.35],42.40824,37.17262,48.34966,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,40.83 [35.22-47.13],40.83183,35.21666,47.12664,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1952,1952,,AFR,Africa,,,1952,1952,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,168.02 [142.75-199.74],168.02449,142.74873,199.73556,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1966,1966,,AFR,Africa,,,1966,1966,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,93.51 [87.35-100.25],93.51410,87.34767,100.25300,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1967,1967,,AFR,Africa,,,1967,1967,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,91.95 [86-98.39],91.94834,86.00350,98.39252,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1968,1968,,AFR,Africa,,,1968,1968,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,90.45 [84.58-96.66],90.44708,84.58140,96.66464,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1969,1969,,AFR,Africa,,,1969,1969,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,88.79 [83.17-94.82],88.79259,83.17246,94.81519,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1982,1982,,AFR,Africa,,,1982,1982,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,61.7 [57.79-65.75],61.70192,57.79448,65.74774,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1983,1983,,AFR,Africa,,,1983,1983,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,60.09 [56.27-64.07],60.08591,56.26730,64.07257,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1984,1984,,AFR,Africa,,,1984,1984,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,58.76 [55.07-62.67],58.76346,55.06837,62.66657,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1985,1985,,AFR,Africa,,,1985,1985,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,57.78 [54.15-61.67],57.78073,54.14612,61.66720,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1986,1986,,AFR,Africa,,,1986,1986,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,57.33 [53.73-61.2],57.32878,53.72597,61.19891,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1970,1970,,AFR,Africa,,,1970,1970,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,157.1 [146.67-168.25],157.09942,146.67230,168.25119,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1971,1971,,AFR,Africa,,,1971,1971,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,153.51 [143.34-164.41],153.50895,143.33620,164.41227,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1984,1984,,AFR,Africa,,,1984,1984,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,104.82 [97.79-112.25],104.81585,97.79317,112.25431,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1985,1985,,AFR,Africa,,,1985,1985,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,103.22 [96.4-110.54],103.22146,96.39660,110.54286,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1986,1986,,AFR,Africa,,,1986,1986,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,102.36 [95.5-109.63],102.36231,95.49553,109.62911,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1987,1987,,AFR,Africa,,,1987,1987,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,102.44 [95.59-109.63],102.44457,95.58884,109.62861,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,99.89 [92.58-107.9],99.88500,92.57991,107.90360,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,95.21 [88.03-102.83],95.21472,88.03421,102.83226,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,90.44 [83.43-97.95],90.44447,83.42580,97.94927,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,85.7 [78.76-93.37],85.69587,78.75717,93.37135,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,44.23 [38.11-51.37],44.23448,38.11169,51.37464,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,42.86 [36.31-50.66],42.86200,36.31002,50.66343,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,41.91 [34.69-50.73],41.90838,34.69119,50.73174,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,40.43 [32.69-50.13],40.43302,32.68940,50.12739,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1984,1984,,AFR,Africa,,,1984,1984,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,99.06 [92.61-105.78],99.05815,92.61178,105.77940,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1998,1998,,AFR,Africa,,,1998,1998,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,105.88 [98.73-113.67],105.88297,98.72809,113.67178,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,102.68 [95.59-110.49],102.68276,95.59488,110.49496,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1967,1967,,AFR,Africa,,,1967,1967,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,160.1 [149.69-171.44],160.10022,149.69338,171.44069,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1968,1968,,AFR,Africa,,,1968,1968,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,156.98 [146.87-167.93],156.98225,146.87388,167.93297,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1981,1981,,AFR,Africa,,,1981,1981,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,107.13 [100.4-114.1],107.13400,100.39598,114.09933,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1982,1982,,AFR,Africa,,,1982,1982,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,104 [97.31-110.86],103.99573,97.31183,110.86220,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1983,1983,,AFR,Africa,,,1983,1983,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,101.23 [94.72-108.12],101.23176,94.71607,108.11599,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,98.82 [91.87-106.49],98.82400,91.86895,106.48857,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,94.47 [87.72-101.82],94.46651,87.71705,101.82120,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1981,1981,,AFR,Africa,,,1981,1981,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,73.31 [68.96-77.93],73.31178,68.96191,77.92522,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1982,1982,,AFR,Africa,,,1982,1982,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,71.52 [67.25-76.08],71.51912,67.24817,76.07929,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,56.26 [52.53-60.28],56.26124,52.52585,60.28425,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,54.35 [50.67-58.33],54.35262,50.66767,58.32865,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,52.17 [48.65-55.9],52.16595,48.64730,55.90199,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,49.86 [46.48-53.47],49.85897,46.47878,53.47177,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,28.93 [25.8-32.18],28.93178,25.80495,32.18324,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,28.37 [25.03-31.82],28.37114,25.02770,31.81718,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,27.45 [23.98-31.2],27.44543,23.98001,31.20494,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,26.67 [22.91-30.77],26.66685,22.90968,30.76664,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1962,1962,,AFR,Africa,,,1962,1962,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,115.23 [106.83-124.58],115.23092,106.82817,124.58054,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1963,1963,,AFR,Africa,,,1963,1963,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,112.06 [104.13-120.7],112.06264,104.12793,120.69760,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1964,1964,,AFR,Africa,,,1964,1964,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,109.33 [101.91-117.24],109.32632,101.91431,117.24487,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1965,1965,,AFR,Africa,,,1965,1965,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,107.02 [99.91-114.57],107.01634,99.91456,114.57069,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,39.43 [36.47-42.62],39.43474,36.47486,42.62008,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,38.51 [35.62-41.64],38.50905,35.62424,41.63853,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,37.5 [34.63-40.55],37.50187,34.63450,40.55237,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,37.07 [34.14-40.13],37.06703,34.13799,40.13233,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,36.01 [33.15-39.13],36.01280,33.15029,39.13489,,,
WHOSIS_000003,Neonatal mortality rate (0 to 27 days) per 1000 live births) (SDG 3.2.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,PUBLISHED,Published,,1960,1960,,AFR,Africa,,,1960,1960,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,48.74 [42.57-56.04],48.73960,42.56794,56.03510,,,
WHOSIS_000003,Neonatal mortality rate (0 to 27 days) per 1000 live births) (SDG 3.2.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,PUBLISHED,Published,,1961,1961,,AFR,Africa,,,1961,1961,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,47.18 [41.39-53.89],47.18302,41.39294,53.88707,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1966,1966,,AFR,Africa,,,1966,1966,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,105.03 [98.11-112.28],105.02578,98.11238,112.28433,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1979,1979,,AFR,Africa,,,1979,1979,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,77.23 [72.72-82.11],77.23165,72.71976,82.11070,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1980,1980,,AFR,Africa,,,1980,1980,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,75.21 [70.83-79.87],75.21158,70.82969,79.86697,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1959,1959,,AFR,Africa,,,1959,1959,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,122.42 [113.09-133.35],122.42441,113.08988,133.34981,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1960,1960,,AFR,Africa,,,1960,1960,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,117.55 [108.98-127.34],117.54680,108.97712,127.34147,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LMI,2005,2005,Lower-middle-income,,KEN,Kenya,,AGE1-4,1-4 years,,BTSX,Both sexes,,,,,,,,0.029898693,0.02990,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LMI,2005,2005,Lower-middle-income,,KEN,Kenya,,AGE25-29,25-29 years,,BTSX,Both sexes,,,,,,,,0.027776781,0.02778,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LMI,2005,2005,Lower-middle-income,,KEN,Kenya,,AGE35-39,35-39 years,,BTSX,Both sexes,,,,,,,,0.071334607,0.07133,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LMI,2015,2015,Lower-middle-income,,KEN,Kenya,,AGE60-64,60-64 years,,BTSX,Both sexes,,,,,,,,0.110810972,0.11081,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LMI,2019,2019,Lower-middle-income,,KEN,Kenya,,AGE1-4,1-4 years,,BTSX,Both sexes,,,,,,,,0.011817706,0.01182,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LMI,2019,2019,Lower-middle-income,,KEN,Kenya,,AGE10-14,10-14 years,,BTSX,Both sexes,,,,,,,,0.004569058,0.00457,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LMI,2019,2019,Lower-middle-income,,KEN,Kenya,,AGE35-39,35-39 years,,BTSX,Both sexes,,,,,,,,0.023913094,0.02391,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LMI,2019,2019,Lower-middle-income,,KEN,Kenya,,AGE45-49,45-49 years,,BTSX,Both sexes,,,,,,,,0.045803721,0.04580,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LMI,2019,2019,Lower-middle-income,,KEN,Kenya,,AGE80-84,80-84 years,,BTSX,Both sexes,,,,,,,,0.439941112,0.43994,,,,,
