GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGELT1,<1 year,,BTSX,Both sexes,,,,,,,,1.00E+05,100000.00000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE5-9,5-9 years,,BTSX,Both sexes,,,,,,,,87025.43066,87025.43066,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE40-44,40-44 years,,BTSX,Both sexes,,,,,,,,78372.26781,78372.26781,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE50-54,50-54 years,,BTSX,Both sexes,,,,,,,,72388.0581,72388.05810,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE75-79,75-79 years,,BTSX,Both sexes,,,,,,,,33054.02406,33054.02406,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE85PLUS,85+ years,,BTSX,Both sexes,,,,,,,,11050.61635,11050.61635,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE25-29,25-29 years,,BTSX,Both sexes,,,,,,,,84708.14853,84708.14853,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE35-39,35-39 years,,BTSX,Both sexes,,,,,,,,82211.26905,82211.26905,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE70-74,70-74 years,,BTSX,Both sexes,,,,,,,,47041.98898,47041.98898,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE80-84,80-84 years,,BTSX,Both sexes,,,,,,,,23383.47229,23383.47229,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE10-14,10-14 years,,MLE,Male,,,,,,,,388454.4057,388454.40570,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,377846.7727,377846.77270,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,362538.3069,362538.30690,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE55-59,55-59 years,,MLE,Male,,,,,,,,259493.2564,259493.25640,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,176226.5691,176226.56910,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,406614.6098,406614.60980,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,394253.5175,394253.51750,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,349287.6554,349287.65540,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE50-54,50-54 years,,MLE,Male,,,,,,,,304362.0149,304362.01490,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE60-64,60-64 years,,MLE,Male,,,,,,,,234800.4122,234800.41220,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE85PLUS,85+ years,,MLE,Male,,,,,,,,24177.91767,24177.91767,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE1-4,1-4 years,,MLE,Male,,,,,,,,347293.3031,347293.30310,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE35-39,35-39 years,,MLE,Male,,,,,,,,379636.4289,379636.42890,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE45-49,45-49 years,,MLE,Male,,,,,,,,349737.7608,349737.76080,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,157358.492,157358.49200,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,56161.75967,56161.75967,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGELT1,<1 year,,MLE,Male,,,,,,,,94126.10313,94126.10313,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,412393.0713,412393.07130,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,400491.3968,400491.39680,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,228453.6749,228453.67490,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,117788.0653,117788.06530,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,425469.6576,425469.65760,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE25-29,25-29 years,,MLE,Male,,,,,,,,416161.8887,416161.88870,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE50-54,50-54 years,,MLE,Male,,,,,,,,351637.2647,351637.26470,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE60-64,60-64 years,,MLE,Male,,,,,,,,286958.0512,286958.05120,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE1-4,1-4 years,,FMLE,Female,,,,,,,,342201.3671,342201.36710,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,398183.2216,398183.22160,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,331758.3373,331758.33730,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,287488.9638,287488.96380,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,70877.93386,70877.93386,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGELT1,<1 year,,FMLE,Female,,,,,,,,93993.55,93993.55000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,383109.0135,383109.01350,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,357424.623,357424.62300,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,125769.2974,125769.29740,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE85PLUS,85+ years,,FMLE,Female,,,,,,,,48201.85158,48201.85158,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE15-19,15-19  years,,FMLE,Female,,,,,,,,414899.6769,414899.67690,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE25-29,25-29 years,,FMLE,Female,,,,,,,,405117.4567,405117.45670,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE60-64,60-64 years,,FMLE,Female,,,,,,,,290073.7726,290073.77260,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE70-74,70-74 years,,FMLE,Female,,,,,,,,199615.9081,199615.90810,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,429287.885,429287.88500,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,421879.115,421879.11500,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,377655.2228,377655.22280,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,336568.1464,336568.14640,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGELT1,<1 year,,FMLE,Female,,,,,,,,95572.33373,95572.33373,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,442735.9342,442735.93420,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,401703.4506,401703.45060,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE50-54,50-54 years,,FMLE,Female,,,,,,,,371636.3926,371636.39260,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,164976.6142,164976.61420,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE85PLUS,85+ years,,FMLE,Female,,,,,,,,74955.39334,74955.39334,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE25-29,25-29 years,,BTSX,Both sexes,,,,,,,,376315.5705,376315.57050,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE35-39,35-39 years,,BTSX,Both sexes,,,,,,,,355649.1652,355649.16520,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE70-74,70-74 years,,BTSX,Both sexes,,,,,,,,149087.6642,149087.66420,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE80-84,80-84 years,,BTSX,Both sexes,,,,,,,,55385.51295,55385.51295,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE10-14,10-14 years,,BTSX,Both sexes,,,,,,,,403785.646,403785.64600,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE20-24,20-24 years,,BTSX,Both sexes,,,,,,,,394595.5276,394595.52760,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE55-59,55-59 years,,BTSX,Both sexes,,,,,,,,284832.8469,284832.84690,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE65-69,65-69 years,,BTSX,Both sexes,,,,,,,,207617.9663,207617.96630,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE5-9,5-9 years,,BTSX,Both sexes,,,,,,,,421051.1832,421051.18320,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE15-19,15-19  years,,BTSX,Both sexes,,,,,,,,410058.454,410058.45400,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE40-44,40-44 years,,BTSX,Both sexes,,,,,,,,372126.1661,372126.16610,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE50-54,50-54 years,,BTSX,Both sexes,,,,,,,,335979.9806,335979.98060,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE85PLUS,85+ years,,BTSX,Both sexes,,,,,,,,43023.63565,43023.63565,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE1-4,1-4 years,,BTSX,Both sexes,,,,,,,,356544.104,356544.10400,,,,,
